Year,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,StREM,StREM Rank,StROE,StROE Rank,StRDE,StRDE Rank,StRT+,StRT+ Rank,Barthag-AN,AN Rank,Barthag-H,AN-H AVG,ANH Rank,Barthag-Mom,Mom Rank,Barthag-N,NonCon Rank,AB6R,champfilter,champfilter rank,powerfilter,powerfilter rank,DV1,DV2,RPPF,RPPF Rank,INDEX Rank,Wins,tempname,Seed,Region,YEAR
2016,Dayton,68.781,189,67.8498,177,105.445,135,106.934,135,94.5946,18,93.5907,18,13.3434,56,0.193996889,54,786502.5058,138,20.72544324,19,36.5,30,0.8726,27,0.799,0.8358,45,0.8686,35,0.8303,46,59.08333333,67.70952708,47,70.69075536,49,0.639446456,0.56396653,0.816119734,40,40,0,Dayton,7,M,2016
2016,Providence,69.85,130,68.4903,143,104.928,150,109.321,93,98.7422,60,95.7275,35,13.5932,53,0.194609878,53,834783.0107,94,21.1588635,30,41.5,36,0.8885,21,0.7374,0.81295,50,0.7905,57,0.8099,53,58.08333333,65.3723504,44,71.4476085,52,0.653389237,0.547818462,0.81552118,41,41,1,Providence,9,E,2016
2016,Michigan,65.9924,314,65.9134,276,112.432,28,115.094,29,102.956,150,100.54,98,14.5538,44,0.220540547,41,874176.8288,52,24.22413546,143,92,89,0.8395,37,0.8251,0.8323,46,0.7713,66,0.9009,19,52.66666667,62.73575541,39,63.2784653,43,0.619902148,0.569435047,0.812287934,42,42,0,Michigan,11,E,2016
2016,Wisconsin,64.0913,343,63.2633,343,106.662,113,111.769,57,99.9787,89,95.4038,28,16.3651,33,0.255341989,32,800648.3469,123,22.93538299,84,58,53,0.8474,36,0.8268,0.8371,43,0.8809,27,0.7799,65,58,68.44465424,49,69.28682356,48,0.62030954,0.566261847,0.811531815,43,43,2,Wisconsin,7,E,2016
2016,USC,72.8841,29,71.1914,46,109.548,66,113.901,34,101.294,115,99.116,72,14.7848,41,0.202856316,50,945557.338,18,21.43864001,35,42.5,37,0.7841,56,0.8907,0.8374,41,0.6601,105,0.877,30,47.75,60.89784466,37,57.02173394,38,0.580717904,0.580429123,0.804531194,46,46,0,USC,8,E,2016
2016,Notre Dame,65.4047,326,64.933,312,115.106,10,119.69,9,107.796,269,103.709,155,15.9813,37,0.244340239,34,936967.8557,20,25.68605196,232,133,128,0.801,51,0.8491,0.82505,48,0.7516,76,0.8401,39,58.33333333,72.82563462,53,70.70278569,50,0.582717475,0.556700991,0.798474963,48,48,3,Notre Dame,6,E,2016
2016,Hawaii,71.2522,75,70.5206,59,107.946,91,108.243,106,92.6195,6,96.5071,39,11.736,63,0.1647093,63,834829.7536,93,21.01341059,26,44.5,42,0.8041,49,0.7694,0.78675,61,0.8262,45,0.8378,40,57.75,71.81942544,51,73.40324118,53,0.585787127,0.528376676,0.791348201,54,54,1,Hawaii,13,S,2016
2016,Texas Tech,66.9205,280,65.9989,272,107.068,103,113.846,35,103.316,156,99.1212,73,14.7244,42,0.22003422,42,867350.6925,61,23.3510979,103,72.5,67,0.7596,71,0.8641,0.81185,52,0.8198,47,0.8519,36,51.75,68.12796209,48,63.74330233,45,0.556296555,0.55493583,0.790514713,55,55,0,Texas Tech,8,M,2016
2016,Yale,66.9779,276,65.9753,274,110.744,45,109.51,91,94.2337,15,95.6837,33,13.8265,51,0.206430778,48,803228.4538,120,22.05003131,46,47,45,0.7774,62,0.8535,0.81545,49,0.8709,34,0.7373,81,63.16666667,81.25375182,56,77.46234186,55,0.559389291,0.543979208,0.788272243,57,57,1,Yale,12,W,2016
2016,Oregon St.,68.5821,194,67.1452,221,104.95,149,110.836,72,102.881,148,98.3992,62,12.4371,60,0.181341779,60,842504.9616,84,22.52038076,64,62,56,0.7602,70,0.8114,0.7858,63,0.7929,56,0.7827,64,64.83333333,85.28457423,58,82.50615084,58,0.544370736,0.52008284,0.77703162,60,60,0,Oregon St.,7,W,2016
2016,Arkansas Little Rock,64.0516,344,63.2633,342,108.823,75,108.951,95,93.1235,8,95.6244,32,13.3265,57,0.208060376,46,760313.0142,163,23.03456283,87,66.5,60,0.7763,63,0.7958,0.78605,62,0.7729,64,0.8099,53,75.75,97.57825583,65,96.36791553,65,0.548464137,0.510246348,0.775351957,61,61,1,Arkansas Little Rock,12,M,2016
2016,Stephen F. Austin,69.1402,164,67.4268,207,115.066,11,111.339,67,93.0518,7,96.9336,43,14.405,45,0.208350569,45,857087.703,66,21.80862657,40,42.5,37,0.7679,68,0.7811,0.7745,66,0.9212,13,0.4529,186,69.75,90.8321396,60,90.058102,63,0.546430167,0.507022654,0.773809466,62,62,1,Stephen F. Austin,14,E,2016
2016,Colorado,71.0226,80,68.9529,121,105.3,139,108.785,98,98.86,61,95.1948,26,13.5905,54,0.191350359,55,840493.9644,87,20.62455535,18,36.5,30,0.7081,86,0.8895,0.7988,56,0.6819,98,0.7968,59,65.25,92.14800169,61,81.68502754,56,0.503152872,0.529348321,0.767616368,66,66,0,Colorado,8,S,2016
2016,Northern Iowa,63.7045,346,62.3968,346,105.503,132,108.298,104,98.1641,51,98.2039,58,10.0945,76,0.158451915,66,747155.4765,177,24.16773027,142,104,102,0.7555,72,0.8085,0.782,64,0.8897,23,0.7701,67,83.5,110.5228326,76,106.7774936,75,0.527160938,0.501150397,0.766368862,69,69,1,Northern Iowa,11,W,2016
2016,South Dakota St.,68.629,191,68.2819,155,110.364,51,110.826,73,100.037,90,101.245,109,9.58182,80,0.139605706,79,842928.9858,83,23.55537729,112,95.5,93,0.6976,91,0.8177,0.75765,69,0.6409,113,0.8359,43,80.41666667,115.276185,81,106.1395983,74,0.484715008,0.485909331,0.748873517,78,78,0,South Dakota St.,12,S,2016
2016,Stony Brook,67.5992,245,66.9582,237,111.257,41,107.481,122,95.9682,27,98.9433,70,8.53773,92,0.126298832,91,780917.1367,145,23.05030463,90,90.5,86,0.7865,53,0.5699,0.6782,105,0.7192,88,0.7452,76,99.25,126.1919898,86,146.3432616,99,0.541563644,0.417837568,0.745397801,83,83,0,Stony Brook,13,E,2016
2016,UNC Wilmington,70.5306,95,70.1618,75,109.082,71,110.051,86,100.524,102,100.792,101,9.25855,82,0.131276354,84,854211.7968,70,22.75642952,74,79,72,0.7181,83,0.6891,0.7036,98,0.7258,83,0.7189,90,84,116.9753516,82,119.3860148,82,0.498229507,0.444659873,0.740239575,88,88,0,UNC Wilmington,13,W,2016
2016,Temple,66.0022,313,65.9852,273,102.785,197,106.619,141,100.746,105,98.2712,60,8.34785,95,0.126477602,90,750287.3454,174,23.35197425,104,97,94,0.737,77,0.688,0.7125,95,0.7326,81,0.634,122,109.8333333,149.0275893,100,154.1520468,104,0.49910828,0.436126522,0.737829925,89,89,0,Temple,10,S,2016
2016,Iona,72.3431,42,71.7927,33,109.763,63,110.602,78,100.984,108,102.768,138,7.8333,99,0.108289526,101,884958.8476,46,22.88629716,82,91.5,88,0.7053,87,0.5899,0.6476,113,0.8827,26,0.473,178,92.58333333,131.2680183,88,142.9637636,97,0.483739938,0.400151901,0.721352683,102,102,0,Iona,13,M,2016
2016,Cal St. Bakersfield,68.1166,224,67.6197,192,104.634,162,103.37,188,92.1481,4,96.8714,42,6.49871,107,0.095404057,107,727850.1818,203,22.11362597,52,79.5,73,0.6684,100,0.7663,0.71735,92,0.7231,86,0.6346,121,114.75,171.6786355,106,159.9637555,107,0.446291659,0.437068688,0.721179149,103,103,0,Cal St. Bakersfield,15,W,2016
2016,Fresno St.,70.1189,111,68.9375,123,104.645,161,107.084,130,99.8094,86,100.385,95,6.69862,106,0.095537722,106,804052.2382,119,22.74233345,72,89,83,0.6398,111,0.6675,0.65365,111,0.7233,85,0.6004,134,107.3333333,167.7607586,104,164.2061246,109,0.428182735,0.396956473,0.701776613,109,109,0,Fresno St.,14,M,2016
2016,Chattanooga,67.4188,253,66.1763,263,109.685,64,107.156,129,98.6493,58,99.7384,86,7.41784,104,0.110022724,100,774130.1911,152,23.40986003,105,102.5,100,0.6135,115,0.706,0.65975,109,0.5312,149,0.7274,86,116.4166667,189.7582179,114,176.4557282,111,0.405553788,0.397073789,0.694054593,112,112,0,Chattanooga,12,E,2016
2016,Middle Tennessee,69.2026,161,67.5556,197,104.147,175,103.144,194,98.3849,54,99.21,74,3.93408,128,0.056847575,127,736224.6443,187,22.61342306,67,97,94,0.6482,107,0.5406,0.5944,129,0.6905,95,0.699,98,122.1666667,188.4706366,112,205.5293854,120,0.428784039,0.350986855,0.68608008,116,116,1,Middle Tennessee,15,M,2016
2016,Green Bay,76.8253,5,76.1219,5,107.029,104,108.225,107,103.144,152,104.236,170,3.98885,127,0.051922999,130,899827.8981,41,22.04571124,45,87.5,81,0.5681,131,0.5677,0.5679,140,0.6464,111,0.6007,133,107.0833333,188.4938098,113,188.5601925,113,0.375793301,0.338970503,0.662602427,127,127,0,Green Bay,14,W,2016
2016,Weber St.,68.5252,197,66.9958,231,107.01,106,103.593,183,98.1506,50,100.851,103,2.74146,140,0.040014476,140,735378.845,191,23.44434061,107,123.5,121,0.5338,143,0.6938,0.6138,120,0.4303,181,0.6121,127,147.0833333,275.5401524,142,239.6274574,138,0.339949208,0.355554437,0.655402006,131,131,0,Weber St.,15,E,2016
2016,Buffalo,72.3903,41,71.9828,28,104.917,152,105.541,163,103.878,171,102.83,140,2.71119,141,0.037449769,142,806348.5067,116,22.89345611,83,112.5,114,0.5772,127,0.5137,0.54545,146,0.7681,67,0.4416,192,129.25,223.9258489,125,236.960308,135,0.375292473,0.31640387,0.65396453,134,134,0,Buffalo,14,S,2016
2016,UNC Asheville,70.5102,96,70.1811,74,104.894,154,103.529,185,97.0228,36,99.3166,76,4.21193,122,0.059741711,125,755746.222,170,22.23222879,56,90.5,86,0.5693,130,0.5137,0.5415,148,0.6719,100,0.6234,124,126.25,221.7635693,124,233.1486611,132,0.370515275,0.314749926,0.651525582,140,140,0,UNC Asheville,15,S,2016
2016,Florida Gulf Coast,69.0003,175,66.5831,247,106.57,116,102.917,199,102.335,138,104.307,175,-1.39023,179,-0.02014484,179,730844.8909,196,24.57256817,168,173.5,167,0.3877,200,0.5689,0.4783,177,0.43,182,0.4128,204,185.25,477.8179004,193,387.3092202,180,0.23368106,0.260924249,0.571862359,191,191,0,Florida Gulf Coast,16,E,2016
2016,Austin Peay,70.3103,102,69.3154,105,104.791,158,104.005,177,108.127,280,109.104,264,-5.09934,219,-0.07252138,218,760549.3293,162,25.91350305,243,230.5,232,0.3599,214,0.28,0.31995,243,0.5769,134,0.3201,236,203.9166667,566.592572,208,637.3391676,229,0.21325966,0.164004997,0.513152501,226,226,0,Austin Peay,16,S,2016
2016,Hampton,71.8773,53,71.2725,44,102.131,209,99.7519,258,100.925,106,106.561,209,-6.80879,241,-0.094732273,238,715210.8727,227,24.40987216,155,196.5,193,0.3028,245,0.2193,0.26105,273,0.3111,230,0.2529,267,238.5833333,787.9238221,245,913.9373045,263,0.173604669,0.12791764,0.469154387,259,259,0,Hampton,16,M,2016
2016,Holy Cross,64.729,338,63.6033,338,99.1292,264,97.0369,306,105.656,220,108.525,251,-11.4879,286,-0.177479955,293,609498.6182,323,27.90928905,320,306.5,318,0.2724,262,0.1991,0.23575,286,0.3418,218,0.3543,225,275.25,1010.462555,270,1167.550371,286,0.152338275,0.112037533,0.445119568,274,274,0,Holy Cross,16,W,2016
2015,Kentucky,63.8582,233,61.9696,278,115.91,9,121.27,6,83.6596,1,83.8367,1,37.4333,1,0.586194099,1,939125.0563,12,18.71880015,2,1.5,1,0.9834,1,0.9834,0.9834,1,0.9901,1,0.9917,1,2.916666667,2.965900617,1,2.965900617,1,0.9834,0.9834,0.993326637,1,1,4,Kentucky,1,M,2015
2015,Duke,66.5735,92,65.6368,90,120.499,2,124.253,3,97.7779,80,94.9453,37,29.3074,6,0.440230722,7,1027815.485,1,21.91069552,24,15.5,11,0.9614,4,0.9718,0.9666,4,0.9881,3,0.973,5,5.916666667,6.154219541,2,6.121111801,2,0.893722062,0.882902153,0.953731732,2,2,6,Duke,1,S,2015
2015,Villanova,65.0568,158,63.8347,178,116.619,6,122.473,4,92.9741,18,91.5163,11,30.9562,4,0.475841111,5,975828.3017,6,21.13999245,12,8.5,4,0.939,8,0.9776,0.9583,6,0.9884,2,0.9427,9,6.083333333,6.478523252,3,6.348046889,3,0.868427664,0.871346812,0.945769237,3,3,1,Villanova,1,E,2015
2015,Arizona,66.8428,80,65.5943,94,113.625,17,118.227,11,87.414,4,85.9123,3,32.3143,3,0.483443243,4,934303.494,13,18.59661583,1,2.5,2,0.9525,6,0.9761,0.9643,5,0.9815,5,0.9171,20,8.25,8.661417323,4,8.555428808,4,0.855700424,0.844698102,0.937148231,4,4,3,Arizona,2,W,2015
2015,Wisconsin,59.2656,345,58.0767,347,120.495,3,126.815,1,94.4646,27,93.2904,16,33.5251,2,0.565667099,2,953112.0002,9,23.9296553,82,42,36,0.9708,3,0.9779,0.97435,2,0.9778,7,0.9811,3,10.83333333,11.15918143,6,11.11852346,6,0.850319607,0.825997388,0.931816639,5,5,5,Wisconsin,1,W,2015
2015,Gonzaga,64.9509,162,64.2083,161,120.007,4,121.92,5,93.6311,20,92.9958,15,28.9239,7,0.445324083,6,965461.7697,8,21.72481878,19,12.5,10,0.9382,9,0.965,0.9516,7,0.9269,24,0.9734,4,10.25,10.92517587,5,10.77133249,5,0.8235088,0.809916653,0.922205545,6,6,3,Gonzaga,2,S,2015
2015,North Carolina,69.4319,16,69.0232,14,111.24,27,117.921,12,98.154,87,94.1249,26,23.7959,11,0.34272575,15,965475.7206,7,20.71897158,7,11,8,0.9611,5,0.928,0.94455,9,0.9028,34,0.9679,6,13.66666667,14.21981757,7,14.46897111,8,0.821665087,0.774800372,0.913801386,7,7,2,North Carolina,4,W,2015
2015,Virginia,58.4807,347,57.5332,349,110.716,30,115.318,16,85.6441,2,84.4292,2,30.8885,5,0.528187932,3,777690.4497,73,20.67167728,6,4.5,3,0.971,2,0.9718,0.9714,3,0.91,29,0.9854,2,19.08333333,19.65327841,13,19.64518564,13,0.803695226,0.766938706,0.90785814,8,8,1,Virginia,2,E,2015
2015,Utah,62.6865,284,60.3923,322,113.65,16,116.433,14,91.0838,10,89.5299,7,26.9035,8,0.42916896,8,849818.5321,33,21.18238887,13,10.5,7,0.917,13,0.9732,0.9451,8,0.98,6,0.9275,13,13.08333333,14.26753908,8,13.84333228,7,0.783700435,0.779546915,0.906147887,9,9,2,Utah,5,S,2015
2015,Oklahoma,68.1552,40,66.9861,47,104.826,107,111.785,49,91.3524,12,87.6854,4,24.1001,9,0.353598845,14,851659.6248,30,18.84450193,3,8.5,4,0.9035,17,0.9608,0.93215,10,0.9392,18,0.942,10,15.08333333,16.69433684,9,16.18122977,9,0.760128295,0.75401318,0.894652921,10,10,2,Oklahoma,3,E,2015
2015,Baylor,62.6602,286,61.2742,302,109.564,38,117.192,13,95.7085,41,93.7123,21,23.4796,13,0.374714731,10,860572.9852,25,22.79726662,42,26,20,0.906,15,0.9433,0.92465,12,0.9505,15,0.9232,17,17.5,19.31567329,11,18.92608014,11,0.751195317,0.733439616,0.88763797,11,11,0,Baylor,3,W,2015
2015,Kansas,66.7924,82,66.6617,56,106.342,80,114.271,28,96.675,62,90.5293,8,23.7421,12,0.355455112,12,872165.9045,23,20.23650976,5,8.5,4,0.9008,18,0.9461,0.92345,14,0.9308,23,0.9032,25,17.58333333,19.5196862,12,19.04091541,12,0.746099508,0.731934102,0.886057132,12,12,1,Kansas,2,M,2015
2015,Iowa St.,69.8477,12,69.3108,10,112.195,23,120.166,8,99.1069,106,97.135,61,23.031,14,0.329731688,17,1008591.537,2,21.65953264,16,16.5,13,0.8821,24,0.9334,0.90775,18,0.9627,12,0.9092,24,14.91666667,16.9104032,10,16.43257138,10,0.741170432,0.732862738,0.885097073,13,13,0,Iowa St.,3,S,2015
2015,Notre Dame,64.1137,217,63.2851,222,121.259,1,124.623,2,101.407,162,100.552,110,24.0703,10,0.375442378,9,995742.9587,3,24.93872811,122,65.5,60,0.9392,7,0.9088,0.924,13,0.9053,33,0.9253,15,23.08333333,24.57765474,15,24.98196248,16,0.760185706,0.707926593,0.883673258,14,14,3,Notre Dame,3,M,2015
2015,Louisville,66.242,106,64.8006,134,103.478,139,108.601,78,89.9282,6,88.176,5,20.4245,19,0.30833912,20,781269.8861,70,19.56262787,4,12,9,0.934,10,0.918,0.926,11,0.877,42,0.9509,8,27.16666667,29.08636688,18,29.33765299,18,0.743350414,0.695348289,0.876548483,15,15,3,Louisville,4,E,2015
2015,Wichita St.,60.9344,330,61.4547,297,111.943,24,114.962,21,90.9491,8,93.3065,17,21.6555,15,0.355390387,13,805324.9613,50,23.28072492,59,36,31,0.8902,23,0.9565,0.92335,15,0.9829,4,0.9242,16,22.33333333,25.08799521,16,24.18728904,15,0.719045965,0.71029299,0.87426299,16,16,2,Wichita St.,7,M,2015
2015,Michigan St.,63.1326,267,62.8407,245,110.854,29,115.973,15,97.91,83,95.052,38,20.9213,18,0.331381885,16,849116.849,34,23.1464472,57,36.5,32,0.931,11,0.9091,0.92005,16,0.8259,65,0.9394,11,29.75,31.95488722,21,32.33519917,24,0.734026284,0.682529711,0.871127052,17,17,4,Michigan St.,7,E,2015
2015,Iowa,64.3968,196,63.3054,218,107.06,65,113.359,33,96.2495,51,95.1085,40,18.251,25,0.283406939,24,827515.8087,39,22.71363511,38,31,25,0.8961,20,0.919,0.90755,19,0.9401,17,0.8806,33,27.16666667,30.31655693,20,29.93407158,20,0.7102384,0.67978161,0.864562556,18,24,1,Iowa,7,S,2015
2015,Texas,63.0775,269,61.7245,288,106.502,76,112.877,40,94.5966,28,92.759,13,20.1184,20,0.318940985,18,803684.1235,51,22.27897574,29,23.5,17,0.8969,19,0.9026,0.89975,20,0.8917,35,0.9388,12,26.58333333,29.63912736,19,29.54524405,19,0.712480762,0.675041514,0.863940806,19,25,0,Texas,11,M,2015
2015,Northern Iowa,57.4039,350,58.014,348,112.497,22,115.17,19,92.7107,16,94.2192,28,20.9503,17,0.364971718,11,761412.729,88,25.10045885,132,71.5,66,0.9302,12,0.9067,0.91845,17,0.9684,9,0.9021,26,37.08333333,39.86597864,28,40.37599579,28,0.717351072,0.662688886,0.862074237,20,18,1,Northern Iowa,5,E,2015
2015,Butler,64.5773,190,63.0408,234,106.552,74,110.554,60,93.8813,21,90.9269,9,19.6267,21,0.303931877,21,789275.8311,61,21.07792877,10,15.5,11,0.867,26,0.9277,0.89735,21,0.9336,20,0.9,28,27.75,32.00692042,22,30.92438848,21,0.683455697,0.669412475,0.85524431,21,26,1,Butler,6,M,2015
2015,Georgetown,64.6746,179,63.7582,185,107.548,59,113.166,37,98.2031,89,93.597,19,19.5694,22,0.302576282,22,828258.0819,38,22.04374278,26,24,18,0.8718,25,0.9006,0.8862,22,0.9054,32,0.89,30,28,32.11745813,23,31.59557662,23,0.687002642,0.659322709,0.85358743,22,27,1,Georgetown,4,S,2015
2015,Ohio St.,66.193,109,65.1703,113,113.772,14,115.312,17,94.6393,31,94.3058,29,21.0066,16,0.317347756,19,880158.8782,20,21.79964298,20,19.5,15,0.8057,44,0.9577,0.8817,24,0.9151,27,0.953,7,19.41666667,24.09912705,14,22.02185173,14,0.653414687,0.686252099,0.851896272,23,19,1,Ohio St.,10,W,2015
2015,Providence,65.7165,130,64.8656,133,106.002,85,112.954,38,99.2507,111,95.3871,43,17.5673,28,0.267313384,28,838450.9388,36,22.36191577,31,29.5,23,0.91,14,0.8398,0.8749,26,0.8415,56,0.8801,34,34.91666667,38.36996337,27,39.90932297,27,0.704462555,0.632184285,0.851127596,24,20,0,Providence,6,E,2015
2015,West Virginia,69.1384,20,67.9793,24,106.429,78,113.252,34,96.33,52,94.4993,31,18.7531,23,0.27123422,26,886770.1903,18,20.93950551,9,17.5,14,0.8356,33,0.9179,0.87675,25,0.8884,38,0.9179,18,23.75,28.42269028,17,27.08867978,17,0.666572776,0.664962063,0.849824046,26,29,2,West Virginia,5,M,2015
2015,Xavier,66.0436,118,65.1714,112,109.333,40,115.283,18,100.51,135,96.6313,55,18.6517,24,0.28241495,25,877730.6773,21,22.71735565,40,32.5,26,0.8467,30,0.9201,0.8834,23,0.8731,47,0.9179,18,27.75,32.77430022,25,31.41272357,22,0.665873722,0.65771655,0.847792223,27,30,2,Xavier,6,W,2015
2015,Arkansas,70.3181,10,69.1346,11,109.877,36,114.941,22,99.3058,114,97.964,67,16.9767,29,0.241431438,35,929002.9007,14,21.80917754,21,28,21,0.8492,29,0.8633,0.85625,33,0.9333,21,0.8514,41,28.66666667,33.75726174,26,33.47931873,25,0.665869195,0.632445464,0.84127888,28,31,1,Arkansas,5,W,2015
2015,St. John's,67.392,65,66.1943,68,104.366,117,110.125,63,99.3852,115,95.8018,51,14.3233,40,0.212535613,45,817297.533,45,21.9578354,25,35,29,0.8493,28,0.8636,0.85645,31,0.8915,36,0.8932,29,36.83333333,43.36904902,30,43.0069862,31,0.649469549,0.613097029,0.831935616,29,32,0,St. John's,9,S,2015
2015,Maryland,64.7568,176,63.7514,187,106.605,69,111.125,55,97.3302,74,94.9328,35,16.1924,33,0.250046327,32,799666.5458,54,22.52063775,33,32.5,26,0.8379,32,0.875,0.85645,32,0.9075,30,0.8842,32,35.41666667,42.26836934,29,41.35287135,29,0.642401136,0.616110172,0.830865738,30,33,1,Maryland,4,M,2015
2015,SMU,62.9487,275,62.8424,244,109.913,34,113.524,31,94.6256,29,95.4867,45,18.0372,26,0.286539674,23,811263.8714,47,23.38416407,63,43,38,0.843,31,0.8864,0.8647,27,0.8372,58,0.8509,42,40,47.44958482,31,46.25881809,32,0.638881029,0.613388623,0.82921499,31,34,0,SMU,6,S,2015
2015,Purdue,65.0474,159,63.9932,167,106.573,70,110.824,57,98.5303,95,96.8436,58,13.9802,46,0.214926346,44,798909.4983,55,23.14640449,56,50,46,0.8332,34,0.8728,0.853,34,0.8558,50,0.8098,56,48.16666667,57.80924948,35,56.46737007,37,0.619106249,0.590192804,0.817714101,33,36,0,Purdue,9,M,2015
2015,North Carolina St.,64.4741,194,63.8463,177,108.152,54,114.001,29,101.056,149,98.6377,81,15.3629,37,0.238286382,37,837920.1038,37,24.04824627,87,62,53,0.8152,41,0.8744,0.8448,37,0.938,19,0.8064,59,41.83333333,51.31665031,33,49.51862374,33,0.612990862,0.594192832,0.817141648,34,37,2,North Carolina St.,8,E,2015
2015,VCU,66.6676,87,66.5049,61,106.572,71,110.62,59,96.5822,61,94.1043,24,16.5157,31,0.247732032,33,815797.0477,46,21.57050579,15,24,18,0.8169,39,0.8771,0.847,36,0.6928,116,0.9123,21,46,56.31044191,34,54.30932704,36,0.608591191,0.588902885,0.814511745,35,38,0,VCU,7,W,2015
2015,LSU,69.7441,13,69.0966,13,103.515,138,108.743,75,95.1887,36,94.7996,34,13.9432,47,0.199922287,52,824726.7757,40,20.86329666,8,30,24,0.8557,27,0.7894,0.82255,45,0.834,60,0.7423,81,51.33333333,59.98987184,38,62.40755375,42,0.63347488,0.562052956,0.813976522,36,39,0,LSU,9,E,2015
2015,Georgia,64.7737,173,63.6563,194,103.296,143,109.524,66,96.9056,67,94.1302,27,15.3937,36,0.237655098,38,776993.3443,74,22.21097712,28,33,28,0.8244,35,0.8618,0.8431,39,0.7795,80,0.8425,46,51.66666667,62.67184215,40,61.28177757,39,0.607640058,0.577407266,0.811114713,38,40,0,Georgia,10,E,2015
2015,Mississippi,66.5662,93,65.6482,89,108.54,51,114.568,24,100.598,137,100.141,103,14.4267,38,0.216731615,42,873736.4002,22,23.86301492,78,60,51,0.9057,16,0.6583,0.782,62,0.6724,123,0.7835,67,62.66666667,69.19141732,49,80.13640239,57,0.660989871,0.517902011,0.809426824,39,22,0,Mississippi,11,W,2015
2015,Davidson,67.2527,69,66.5178,60,117.158,5,120.481,7,102.422,179,103.662,166,16.8188,30,0.250086614,31,976218.0913,5,24.96212819,124,77.5,71,0.7528,58,0.9354,0.8441,38,0.924,26,0.8703,37,35.75,47.48937301,32,42.3528018,30,0.570473699,0.605415041,0.80860141,41,23,0,Davidson,10,S,2015
2015,San Diego St.,60.2494,339,59.9465,335,100.656,205,104.401,159,87.3381,3,88.1829,6,16.2186,32,0.269182764,27,656692.4805,224,21.51108305,14,20.5,16,0.7973,46,0.9314,0.86435,28,0.9647,11,0.9111,22,55.41666667,69.50541411,50,64.11368851,46,0.581614948,0.588627252,0.807046027,42,42,1,San Diego St.,8,S,2015
2015,Indiana,66.8559,79,66.0482,76,115.321,12,119.285,10,106.728,279,105.478,201,13.8074,50,0.206518796,48,951286.666,10,25.81780277,165,106.5,104,0.8097,43,0.8506,0.83015,41,0.8088,70,0.8409,47,53.75,66.38261084,46,64.74733482,47,0.593381997,0.564642299,0.803665028,43,43,0,Indiana,10,M,2015
2015,Oklahoma St.,64.1568,213,62.7105,254,103.183,145,111.825,48,97.5475,78,95.6458,49,16.1789,34,0.252182154,30,802269.9174,53,23.00502726,48,39,34,0.7405,61,0.9058,0.82315,44,0.8468,54,0.846,43,43.83333333,59.19423813,37,53.25072385,35,0.548924707,0.573730407,0.79375513,48,48,0,Oklahoma St.,9,W,2015
2015,Cincinnati,59.4013,343,59.2099,341,104.058,124,108.353,82,92.4216,13,94.1045,25,14.2488,41,0.239868488,36,697393.3955,176,24.2092133,91,63.5,55,0.8166,40,0.8466,0.8316,40,0.7469,95,0.8458,44,75.75,92.7626745,63,91.08946609,64,0.578745609,0.542001559,0.793215262,49,49,1,Cincinnati,8,M,2015
2015,Stephen F. Austin,67.8623,47,65.2365,110,115.74,10,114.494,25,96.5187,58,100.484,109,14.0106,44,0.206447468,49,889598.4782,16,23.53566582,64,56.5,50,0.7639,55,0.8461,0.805,51,0.8407,57,0.7946,62,48.58333333,63.59907492,41,60.35196687,38,0.562221034,0.552368655,0.791469184,51,51,0,Stephen F. Austin,12,S,2015
2015,Oregon,67.7766,51,66.1195,73,108.976,44,114.457,26,103.417,198,101.273,122,13.1844,52,0.194521413,54,887900.8993,17,23.86217913,76,65,59,0.7451,60,0.8534,0.79925,54,0.9311,22,0.7252,91,50.5,67.77613743,48,63.18423522,44,0.544907194,0.545288235,0.784494213,53,53,1,Oregon,8,W,2015
